task_key,fig_name,T,r,g,rep,seed,target_strategy,opponent_strategy,target_freq,winner,converged,generation,wg,r_over_g
fig5__T=100__r=5__freq=0.300__rep=41__seed=500241,fig5,100,5,5,41,500241,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=42__seed=500242,fig5,100,5,5,42,500242,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=43__seed=500243,fig5,100,5,5,43,500243,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=44__seed=500244,fig5,100,5,5,44,500244,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=45__seed=500245,fig5,100,5,5,45,500245,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=46__seed=500246,fig5,100,5,5,46,500246,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=47__seed=500247,fig5,100,5,5,47,500247,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=48__seed=500248,fig5,100,5,5,48,500248,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=49__seed=500249,fig5,100,5,5,49,500249,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=4__seed=500204,fig5,100,5,5,4,500204,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=50__seed=500250,fig5,100,5,5,50,500250,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=51__seed=500251,fig5,100,5,5,51,500251,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=52__seed=500252,fig5,100,5,5,52,500252,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=53__seed=500253,fig5,100,5,5,53,500253,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=54__seed=500254,fig5,100,5,5,54,500254,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=55__seed=500255,fig5,100,5,5,55,500255,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=56__seed=500256,fig5,100,5,5,56,500256,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=57__seed=500257,fig5,100,5,5,57,500257,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=58__seed=500258,fig5,100,5,5,58,500258,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=59__seed=500259,fig5,100,5,5,59,500259,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=5__seed=500205,fig5,100,5,5,5,500205,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=60__seed=500260,fig5,100,5,5,60,500260,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=61__seed=500261,fig5,100,5,5,61,500261,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=62__seed=500262,fig5,100,5,5,62,500262,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=63__seed=500263,fig5,100,5,5,63,500263,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=64__seed=500264,fig5,100,5,5,64,500264,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=65__seed=500265,fig5,100,5,5,65,500265,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=66__seed=500266,fig5,100,5,5,66,500266,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=67__seed=500267,fig5,100,5,5,67,500267,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=68__seed=500268,fig5,100,5,5,68,500268,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=69__seed=500269,fig5,100,5,5,69,500269,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=6__seed=500206,fig5,100,5,5,6,500206,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=70__seed=500270,fig5,100,5,5,70,500270,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=71__seed=500271,fig5,100,5,5,71,500271,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=72__seed=500272,fig5,100,5,5,72,500272,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=73__seed=500273,fig5,100,5,5,73,500273,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=74__seed=500274,fig5,100,5,5,74,500274,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=75__seed=500275,fig5,100,5,5,75,500275,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=76__seed=500276,fig5,100,5,5,76,500276,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=77__seed=500277,fig5,100,5,5,77,500277,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=78__seed=500278,fig5,100,5,5,78,500278,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=79__seed=500279,fig5,100,5,5,79,500279,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=7__seed=500207,fig5,100,5,5,7,500207,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=80__seed=500280,fig5,100,5,5,80,500280,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=81__seed=500281,fig5,100,5,5,81,500281,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=82__seed=500282,fig5,100,5,5,82,500282,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=83__seed=500283,fig5,100,5,5,83,500283,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=84__seed=500284,fig5,100,5,5,84,500284,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=85__seed=500285,fig5,100,5,5,85,500285,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=86__seed=500286,fig5,100,5,5,86,500286,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=87__seed=500287,fig5,100,5,5,87,500287,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=88__seed=500288,fig5,100,5,5,88,500288,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=89__seed=500289,fig5,100,5,5,89,500289,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=8__seed=500208,fig5,100,5,5,8,500208,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=90__seed=500290,fig5,100,5,5,90,500290,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=91__seed=500291,fig5,100,5,5,91,500291,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=92__seed=500292,fig5,100,5,5,92,500292,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=93__seed=500293,fig5,100,5,5,93,500293,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=94__seed=500294,fig5,100,5,5,94,500294,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=95__seed=500295,fig5,100,5,5,95,500295,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=96__seed=500296,fig5,100,5,5,96,500296,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=97__seed=500297,fig5,100,5,5,97,500297,ADVISOR,LIAR,0.3,LIAR,True,3,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=98__seed=500298,fig5,100,5,5,98,500298,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=99__seed=500299,fig5,100,5,5,99,500299,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.300__rep=9__seed=500209,fig5,100,5,5,9,500209,ADVISOR,LIAR,0.3,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=0__seed=500300,fig5,100,5,5,0,500300,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=10__seed=500310,fig5,100,5,5,10,500310,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=11__seed=500311,fig5,100,5,5,11,500311,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=12__seed=500312,fig5,100,5,5,12,500312,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=13__seed=500313,fig5,100,5,5,13,500313,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=14__seed=500314,fig5,100,5,5,14,500314,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=15__seed=500315,fig5,100,5,5,15,500315,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=16__seed=500316,fig5,100,5,5,16,500316,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=17__seed=500317,fig5,100,5,5,17,500317,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=18__seed=500318,fig5,100,5,5,18,500318,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=19__seed=500319,fig5,100,5,5,19,500319,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=1__seed=500301,fig5,100,5,5,1,500301,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=20__seed=500320,fig5,100,5,5,20,500320,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=21__seed=500321,fig5,100,5,5,21,500321,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=22__seed=500322,fig5,100,5,5,22,500322,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=23__seed=500323,fig5,100,5,5,23,500323,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=24__seed=500324,fig5,100,5,5,24,500324,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=25__seed=500325,fig5,100,5,5,25,500325,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=26__seed=500326,fig5,100,5,5,26,500326,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=27__seed=500327,fig5,100,5,5,27,500327,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=28__seed=500328,fig5,100,5,5,28,500328,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=29__seed=500329,fig5,100,5,5,29,500329,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=2__seed=500302,fig5,100,5,5,2,500302,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=30__seed=500330,fig5,100,5,5,30,500330,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=31__seed=500331,fig5,100,5,5,31,500331,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=32__seed=500332,fig5,100,5,5,32,500332,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=33__seed=500333,fig5,100,5,5,33,500333,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=34__seed=500334,fig5,100,5,5,34,500334,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=35__seed=500335,fig5,100,5,5,35,500335,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=36__seed=500336,fig5,100,5,5,36,500336,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=37__seed=500337,fig5,100,5,5,37,500337,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=38__seed=500338,fig5,100,5,5,38,500338,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=39__seed=500339,fig5,100,5,5,39,500339,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=3__seed=500303,fig5,100,5,5,3,500303,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=40__seed=500340,fig5,100,5,5,40,500340,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=41__seed=500341,fig5,100,5,5,41,500341,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=42__seed=500342,fig5,100,5,5,42,500342,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=43__seed=500343,fig5,100,5,5,43,500343,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=44__seed=500344,fig5,100,5,5,44,500344,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=45__seed=500345,fig5,100,5,5,45,500345,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=46__seed=500346,fig5,100,5,5,46,500346,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=47__seed=500347,fig5,100,5,5,47,500347,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=48__seed=500348,fig5,100,5,5,48,500348,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=49__seed=500349,fig5,100,5,5,49,500349,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=4__seed=500304,fig5,100,5,5,4,500304,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=50__seed=500350,fig5,100,5,5,50,500350,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=51__seed=500351,fig5,100,5,5,51,500351,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=52__seed=500352,fig5,100,5,5,52,500352,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=53__seed=500353,fig5,100,5,5,53,500353,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=54__seed=500354,fig5,100,5,5,54,500354,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=55__seed=500355,fig5,100,5,5,55,500355,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=56__seed=500356,fig5,100,5,5,56,500356,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=57__seed=500357,fig5,100,5,5,57,500357,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=58__seed=500358,fig5,100,5,5,58,500358,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=59__seed=500359,fig5,100,5,5,59,500359,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=5__seed=500305,fig5,100,5,5,5,500305,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=60__seed=500360,fig5,100,5,5,60,500360,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=61__seed=500361,fig5,100,5,5,61,500361,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=62__seed=500362,fig5,100,5,5,62,500362,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=63__seed=500363,fig5,100,5,5,63,500363,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=64__seed=500364,fig5,100,5,5,64,500364,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=65__seed=500365,fig5,100,5,5,65,500365,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=66__seed=500366,fig5,100,5,5,66,500366,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=67__seed=500367,fig5,100,5,5,67,500367,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=68__seed=500368,fig5,100,5,5,68,500368,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=69__seed=500369,fig5,100,5,5,69,500369,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=6__seed=500306,fig5,100,5,5,6,500306,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=70__seed=500370,fig5,100,5,5,70,500370,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=71__seed=500371,fig5,100,5,5,71,500371,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=72__seed=500372,fig5,100,5,5,72,500372,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=73__seed=500373,fig5,100,5,5,73,500373,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=74__seed=500374,fig5,100,5,5,74,500374,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=75__seed=500375,fig5,100,5,5,75,500375,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=76__seed=500376,fig5,100,5,5,76,500376,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=77__seed=500377,fig5,100,5,5,77,500377,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=78__seed=500378,fig5,100,5,5,78,500378,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=79__seed=500379,fig5,100,5,5,79,500379,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=7__seed=500307,fig5,100,5,5,7,500307,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=80__seed=500380,fig5,100,5,5,80,500380,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=81__seed=500381,fig5,100,5,5,81,500381,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=82__seed=500382,fig5,100,5,5,82,500382,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=83__seed=500383,fig5,100,5,5,83,500383,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=84__seed=500384,fig5,100,5,5,84,500384,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=85__seed=500385,fig5,100,5,5,85,500385,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=86__seed=500386,fig5,100,5,5,86,500386,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=87__seed=500387,fig5,100,5,5,87,500387,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=88__seed=500388,fig5,100,5,5,88,500388,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=89__seed=500389,fig5,100,5,5,89,500389,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=8__seed=500308,fig5,100,5,5,8,500308,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=90__seed=500390,fig5,100,5,5,90,500390,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=91__seed=500391,fig5,100,5,5,91,500391,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=92__seed=500392,fig5,100,5,5,92,500392,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=93__seed=500393,fig5,100,5,5,93,500393,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=94__seed=500394,fig5,100,5,5,94,500394,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=95__seed=500395,fig5,100,5,5,95,500395,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=96__seed=500396,fig5,100,5,5,96,500396,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=97__seed=500397,fig5,100,5,5,97,500397,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=98__seed=500398,fig5,100,5,5,98,500398,ADVISOR,LIAR,0.4,LIAR,True,5,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=99__seed=500399,fig5,100,5,5,99,500399,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.400__rep=9__seed=500309,fig5,100,5,5,9,500309,ADVISOR,LIAR,0.4,LIAR,True,4,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.500__rep=0__seed=500400,fig5,100,5,5,0,500400,ADVISOR,LIAR,0.5,LIAR,True,6,0.6410256410256411,1.0
fig5__T=100__r=5__freq=0.500__rep=10__seed=500410,fig5,100,5,5,10,500410,ADVISOR,LIAR,0.5,LIAR,True,5,0.6410256410256411,1.0
